User ID,name,Gender,Age,EstimatedSalary,Purchased
10648,Jessica Hurley,Female,24,69707,0
10649,Nicholas Evans,Male,58,92789,1
10650,Crystal Osborn,Male,24,59245,0
10651,Deborah Miller,Male,27,136513,-1
10652,Michelle Clayton,Male,30,69662,0
10653,Misty Atkinson,Male,39,64437,1
10654,Jill Hicks,Female,48,115907,1
10655,Michael Barker,Female,51,11959,1
10656,Ann Kirby,Female,53,53608,0
10657,Michael Cook,Male,40,54082,-1
10658,Tina Gates,Male,43,124425,0
10659,Hannah Harris,Female,38,95658,1
10660,Erica Caldwell,Male,51,125286,1
10661,Bonnie Church,Male,25,117409,1
10662,Candace Campbell,Female,49,34965,0
10663,Michelle Anderson,Male,56,117098,0
10664,Megan Long,Female,37,76854,0
10665,Robert Brown,Female,32,107922,-1
10666,Kelsey Chaney,Male,33,70575,1
10667,John Blackwell,Male,37,131162,0
10668,Christina Fox,Female,43,104273,1
10669,Kimberly Walker,Female,31,15882,0
10670,Patrick Romero,Female,44,102407,1
10671,Rachael Campbell,Male,40,25920,0
10672,Deborah Smith,Female,27,73181,0
10673,Jon Roberts,Male,46,135571,1
10674,April Mckay,Female,43,45248,1
10675,Vickie Acosta,Female,21,65543,0
10676,Johnny Robinson,Female,27,14028,-1
10677,Richard Lewis,Male,35,84383,0
10678,Jonathan Williams,Female,21,144707,1
10679,Aaron Bishop,Female,37,49500,0
10680,Stephanie Adams,Female,32,63547,1
10681,Courtney Simpson,Male,56,117357,1
10682,Joyce Bender,Female,34,96339,1
10683,Stacey Hobbs,Male,39,82263,0
10684,Ronald Dennis,Female,22,98883,1
10685,Joe Anderson,Male,26,26704,0
10686,Lisa Huber,Male,37,81575,1
10687,Susan Moses,Female,59,84025,1
10688,James Acosta,Female,53,113644,0
10689,Christine Murphy,Male,52,22269,0
10690,Sean Moore DVM,Female,53,68462,0
10691,Ellen Burgess,Female,38,64099,1
10692,Matthew Hall,Male,53,132519,-1
10693,Carrie Jordan,Female,48,123145,1
10694,Drew King,Female,55,111839,1
10695,Natalie Johnson,Male,52,143754,0
10696,Todd Martin,Male,46,93377,0
10697,Steve Gibson,Female,22,11459,-1
10698,Michelle Walter,Female,35,69213,1
10699,Mary Parsons,Male,51,77207,1
10700,Julie Chan,Female,38,9683,0
10701,Scott Sweeney,Female,29,93563,0
10702,Richard Shaw,Female,28,79035,0
10703,Jessica Calhoun,Male,39,116743,0
10704,Jerry Green,Male,45,126816,1
10705,Joseph Daugherty,Female,49,120911,0
10706,Jason Harrison,Female,25,16684,1
10707,Jessica Schwartz,Male,45,35777,1
10708,Kristen Yoder,Male,28,81936,1
10709,Alejandro Scott,Male,30,55199,0
10710,James Francis,Female,55,73258,1
10711,Melissa Hall,Female,24,77592,0
10712,Megan Mcgee,Female,32,64881,0
10713,Diane May,Female,27,50575,0
10714,Rachel Turner,Male,59,113254,1
10715,David Boyd,Female,24,24639,1
10716,Dakota Cox,Male,25,81298,1
10717,Travis Griffin,Male,31,30137,0
10718,Daniel Johnson,Female,40,14586,1
10719,Steven Lopez,Female,38,120178,1
10720,Megan Mullins,Female,22,16067,-1
10721,Susan Sweeney,Male,33,48988,0
10722,Nicole Wolf,Female,33,93956,1
10723,Michael Jacobs,Female,57,142814,0
10724,William Rodriguez,Male,44,11949,-1
10725,Aaron Fernandez,Male,42,121568,0
10726,Logan Thomas,Male,40,97788,0
10727,David Nash,Female,33,17574,0
10728,Antonio Barker,Female,54,142909,1
10729,John Bennett,Male,58,32751,-1
10730,Andrew Guzman,Male,51,53607,0
10731,Stephanie Mayer,Female,39,79585,0
10732,Ryan Martin,Male,26,121723,1
10733,Sarah Barnes,Male,39,19633,1
10734,Mary Holmes,Female,41,39500,0
10735,Michael Sanford,Male,25,41454,1
10736,Kaitlin Gates,Female,54,90618,0
10737,Richard Kramer,Female,32,115097,1
10738,Heather Tran,Male,28,124051,1
10739,Gregory Morris,Male,24,93208,-1
10740,Brittney Hampton,Female,57,17608,0
10741,Julian Kirk III,Female,52,110925,1
10742,Jacqueline Shepard,Male,46,30331,0
10743,Natalie Ramirez,Female,44,35773,-1
10744,Julia Delgado,Female,24,42674,0
10745,Alexander Gordon,Female,59,96576,0
10746,Chloe Turner,Male,31,25153,1
10747,Cassandra Thomas,Female,49,19825,-1
10748,Patricia Smith,Female,59,106165,1
10749,William Bernard,Male,33,17182,1
10750,Timothy Torres,Female,30,50877,-1
10751,Lisa Carlson,Male,51,88104,0
10752,Anthony Estrada,Female,46,92275,0
10753,Janet Cox,Female,40,106199,0
10754,John Smith,Male,35,19242,1
10755,Amanda Castro,Male,56,83276,0
10756,Rachel Weaver,Male,45,65465,0
10757,Michael Green,Female,34,62533,0
10758,Karina Ramsey,Male,22,123310,1
10759,Lori Flores,Female,35,11909,1
10760,Stephanie Johnson,Female,54,15940,1
10761,Courtney Clark,Male,54,130737,-1
10762,Dennis Rogers,Female,24,101049,1
10763,Kathy Morrison,Male,55,80967,1
10764,Pamela Madden,Male,36,112117,0
10765,David Ortiz,Female,42,107464,1
10766,Peter Stephens,Male,55,107515,0
10767,Ronald Lee,Male,48,127921,1
10768,Claudia Fox,Male,50,19234,1
10769,Christopher Tucker,Male,22,51719,1
10770,Robert Walls,Male,21,17459,0
10771,Nathan Baldwin,Male,46,22784,0
10772,Elaine Sherman,Male,34,117540,1
10773,Wendy Jefferson,Male,56,112359,0
10774,Samantha Duncan,Female,29,68502,-1
10775,Lorraine Ortiz,Male,45,78808,0
10776,Jonathan Huang,Female,21,124012,1
10777,Todd Bautista,Male,26,14414,0
10778,Robert Calderon,Female,24,43495,0
10779,Matthew Kidd,Female,33,95903,0
10780,Rhonda Daniels,Male,28,66257,1
10781,Mary Gould,Female,20,117085,1
10782,Christopher Johnson,Female,44,118699,0
10783,Katherine Huber,Female,26,116339,0
10784,Cynthia Sanchez,Male,54,11206,0
10785,Katelyn Wilson,Male,43,10196,0
10786,Andrea Mcgee,Female,53,44248,0
10787,Jillian Long,Female,50,105994,0
10788,Kendra Martin,Female,50,114657,1
10789,Tommy Bond,Female,59,115375,0
10790,Wendy Jordan,Male,35,11524,1
10791,Paul Nichols,Female,45,17192,0
10792,Loretta George,Female,31,17654,1
10793,Cindy Jackson,Female,48,101456,1
10794,Christine Scott,Male,49,121298,1
10795,Elizabeth Smith,Male,34,27210,0
10796,Michael Cruz,Male,48,117764,1
10797,Edward Lester,Male,53,27219,0
10798,Angel Schultz,Female,46,97756,0
10799,Christina Zavala,Female,52,52672,1
10800,Angela Wright,Male,21,95672,1
10801,Ronald Webb,Male,52,48318,-1
10802,Anthony Owens,Female,58,38883,1
10803,Thomas Ewing,Female,40,34974,0
10804,Joseph Avila,Male,30,143514,0
10805,Shannon Mendez,Male,26,112097,1
10806,Joshua Martin,Male,27,70772,0
10807,Nicholas Fitzpatrick,Female,53,29356,1
10808,Jennifer Combs,Female,40,101944,0
10809,Jason Rodriguez,Male,42,20250,0
10810,Wesley Taylor,Female,45,71901,1
10811,Matthew Mccormick,Male,39,91475,0
10812,Jennifer Logan,Female,57,47868,0
10813,Shannon Boyle,Female,28,43420,1
10814,Jerry Berger,Female,46,148437,1
10815,Blake Flowers,Male,33,91837,0
10816,Bradley Riley,Female,28,51896,0
10817,David Liu,Female,59,19067,1
10818,Rachel James,Male,56,70442,1
10819,Ariel Alvarez,Male,45,37559,0
10820,Erin Thompson DDS,Female,28,126034,1
10821,Jonathan Perez,Male,50,126857,1
10822,Brian Wong,Female,51,38697,1
10823,Lauren Booker,Female,52,92281,1
10824,Scott Mercer,Male,22,95685,0
10825,Luke Meyer,Male,21,60547,0
10826,Scott Murphy,Female,59,103508,1
10827,Ivan Holmes,Female,22,8491,0
10828,Sarah Bennett,Male,34,131666,1
10829,Ricardo Kelly,Male,48,127606,0
10830,Shawn Ward,Female,25,26277,0
10831,Matthew Patterson,Female,34,79932,1
10832,Karen Odonnell,Male,29,58433,1
10833,Amy Ferguson,Female,42,85770,0
10834,Thomas Sweeney,Male,22,85261,0
10835,Brenda Hunter,Female,46,16989,1
10836,Patricia Cooley,Female,58,136111,0
10837,Danielle Brown,Female,53,142391,0
10838,Nicole Sellers,Male,47,17538,1
10839,Sheila Clark,Male,41,50387,1
10840,Amanda Bates,Male,24,22163,0
10841,Shannon Robertson,Male,45,73824,0
10842,Danielle Romero,Female,26,135818,0
10843,Matthew Hensley,Male,55,98877,0
10844,Leah Turner,Male,33,41633,0
10845,Nicole Marsh MD,Female,47,138074,-1
10846,Carolyn Davis,Female,29,104526,0
10847,Alicia Powell,Male,29,89262,-1
10848,Mark Coleman,Female,24,108422,0
10849,Shannon Escobar,Female,36,140623,1
10850,Isabella Mcintyre,Female,38,92446,0
10851,Zachary Jones,Male,41,66855,-1
10852,James Edwards,Male,38,101148,1
10853,Vanessa Duke,Female,50,79595,0
10854,William Roy,Male,20,48053,1
10855,Diane Smith,Female,43,45452,1
10856,Clayton Mason,Female,22,131223,1
10857,Cody Faulkner,Male,53,119954,1
10858,Joshua Olson,Male,32,20235,0
10859,Laurie Rivera DVM,Female,54,97064,1
10860,Melissa Wood,Male,59,98626,1
10861,Nicole Harris,Female,55,49689,0
10862,Anthony Ford,Male,42,98365,0
10863,Kyle Garcia,Female,37,128101,0
10864,Christine Sutton,Female,20,77522,0
10865,Beth Banks,Male,20,116659,0
10866,Lisa Osborne,Male,27,63617,0
10867,Austin Martin,Female,28,135817,1
10868,Jared Flores,Female,47,75947,0
10869,Stephanie Gillespie,Female,46,132974,0
10870,Carrie Bauer,Male,42,37736,0
10871,Katelyn Brown,Female,34,129081,1
10872,Melissa Martinez,Female,51,48183,1
10873,Andrea Gonzalez,Male,54,145668,0
10874,Kenneth Young,Male,31,114620,1
10875,Stephen Sawyer,Female,25,139888,0
10876,Rodney Hawkins,Female,37,122764,0
10877,Julie Mendez,Female,46,51310,1
10878,Wendy Smith,Male,26,60963,1
10879,Julia Hanson,Female,29,127493,1
10880,Michael Gutierrez,Male,53,93923,1
10881,Charles Hughes,Female,24,30643,1
10882,Peter Pruitt,Male,29,96604,1
10883,Rebecca Ashley,Male,33,144745,1
10884,Colleen Taylor,Female,54,86907,1
10885,Debra Stewart,Female,41,142172,-1
10886,Jorge Campos,Female,20,38102,1
10887,Katherine Weiss,Female,26,114269,1
10888,Courtney Mendoza,Male,32,125235,1
10889,Diane Thomas,Male,27,115162,1
10890,Ruben Murphy,Male,30,79692,1
10891,Elizabeth Gallagher,Male,31,56901,0
10892,Angela Hunter,Male,35,40684,0
10893,Danielle Baker,Male,53,45320,0
10894,Brad Watson,Male,45,93523,1
10895,Lisa Acosta,Female,59,59963,0
10896,Adrian Johnson,Female,21,125019,1
10897,John Garcia MD,Female,26,48019,0
10898,Ashley Tanner,Female,54,122505,1
10899,Elizabeth Smith,Female,48,140416,1
10900,Alexander Anderson,Male,43,86812,0
10901,Allison Reed,Female,38,82007,1
10902,Bryan Mitchell,Female,41,88966,0
10903,Vanessa Johnson,Male,31,102831,1
10904,Linda Butler,Male,57,13652,1
10905,Christopher Jensen,Female,36,18265,0
10906,Samantha Daniels,Female,32,110911,0
10907,Amber Melendez,Male,40,30655,1
10908,Laurie Shaffer,Female,29,138289,0
10909,Sara Conrad,Female,22,23230,0
10910,Johnny Garza,Female,48,118884,0
10911,Kim Calderon,Male,53,35026,1
10912,Taylor Johnson,Male,43,48715,1
10913,Lisa Calhoun,Male,38,76709,0
10914,Philip Lee,Male,25,79631,0
10915,Susan Santiago,Male,42,18502,1
10916,Kim Hubbard,Male,44,86136,0
10917,Jason Jackson MD,Male,43,59509,1
10918,Matthew Miller,Female,25,74642,1
10919,Mark Hanson,Female,22,127125,1
10920,Amanda Moss,Female,20,20939,0
10921,Doris Montoya,Female,43,31341,0
10922,Corey Jennings,Female,25,11332,1
10923,Dominic Moss,Male,25,68612,0
10924,Patrick Bryan,Male,42,114780,0
10925,Angela Moore,Female,58,28377,0
10926,Karen Mccoy,Male,28,80854,1
10927,Rachel Briggs,Male,42,91205,1
10928,Jacqueline Scott,Male,46,95165,1
10929,Andrea Simmons,Female,59,14409,-1
10930,Danielle Glover,Male,50,115053,0
10931,Ann Horn,Male,58,10140,1
10932,Craig Torres,Male,43,88706,1
10933,Patrick Martin,Male,44,70322,0
10934,John Estrada,Female,27,102915,1
10935,Nicole Michael,Female,28,62426,0
10936,Debbie Spencer,Female,34,106944,1
10937,Jacob Sanders,Female,46,40249,0
10938,Cynthia Gray,Female,26,58687,0
10939,Heather Martin,Male,42,125601,1
10940,Erin Thompson,Female,37,30697,1
10941,Jessica Richardson,Female,21,30197,1
10942,Anthony Solomon,Female,36,77052,1
10943,Karen Klein,Female,47,108035,0
10944,Gabriel Myers,Female,46,105080,1
10945,Tamara Gallagher,Female,30,149744,1
10946,Gabriel Walsh,Female,20,31848,0
10947,Linda Brown,Male,27,42353,0
10948,Veronica Colon,Female,22,43938,0
10949,Joseph Cervantes,Male,40,93546,1
10950,Andrea Roberts,Male,40,82942,0
10951,Kelly Montoya,Female,39,59249,0
10952,Billy Wilkinson,Female,37,32511,0
10953,Janice Bates,Male,38,42081,0
10954,Kerri Burnett,Male,23,120748,1
10955,Ray Kramer,Female,30,128361,1
10956,Linda Munoz,Male,48,116261,0
10957,Angela Adams,Male,25,62733,0
10958,Donald Montoya,Female,58,8473,0
10959,Keith Miller,Female,41,17493,1
10960,Ryan Vaughan,Female,45,143152,0
10961,Courtney Vargas,Female,55,53704,1
10962,Jacob James,Male,34,145672,1
10963,Tina Taylor,Male,24,126608,1
10964,Laurie Holt,Female,40,79484,0
10965,David Holmes,Male,28,120393,1
10966,Adam Swanson,Female,41,99148,1
10967,Patricia Singleton,Female,28,142281,0
10968,Brittany Meyer,Male,20,60978,0
10969,Derrick Stephens,Male,45,67983,0
10970,Peter Brown,Female,36,105761,1
10971,Angela Freeman,Male,27,120978,0
10972,Christopher Wright,Female,32,95118,0
10973,Cassandra Oliver,Male,34,47568,1
10974,Mr. Adam Rodriguez,Female,34,48550,0
10975,Jenny Lee,Female,51,12867,1
10976,Stephanie Smith,Male,57,68687,1
10977,Christy Greene,Female,48,140707,0
10978,Calvin Bradley,Male,53,144348,0
10979,Melissa Davis,Female,42,107397,1
10980,Edward Smith,Male,38,52349,0
10981,Isaiah Wells,Male,37,27607,1
10982,Joshua Gibson,Female,23,28723,0
10983,John Diaz,Female,20,133883,1
10984,Sarah Grant,Male,24,132189,0
10985,Kendra Lopez,Male,25,32097,0
10986,Alexander Hogan,Female,22,41278,1
10987,Bobby Chang,Female,48,103872,0
10988,George Williams,Male,55,61595,0
10989,Melissa Black,Female,47,31808,0
10990,Barbara Bailey,Female,36,126437,1
10991,Austin Lopez,Male,41,132473,1
10992,Suzanne Rich,Female,30,16395,0
10993,Adrian Conley,Male,25,16894,0
10994,Jeanette Baldwin,Female,23,139253,1
10995,Sean Davis,Male,41,55935,0
10996,Jennifer Barrera,Male,24,109580,1
10997,Ashley Harvey,Male,55,76584,1
10998,Marissa Peters,Male,26,39951,0
10999,Jonathan Andrews,Male,34,40302,-1
11000,Richard Miller,Female,54,44805,0
11001,Sandra Long,Female,46,118608,1
11002,Teresa Young,Female,54,91036,1
11003,Kelly Gutierrez,Female,31,18532,0
11004,Andrew Reed,Female,54,17063,0
11005,Thomas Wright,Female,55,89271,1
11006,Kimberly Rodriguez,Female,47,43612,0
11007,Nathan Thomas,Female,27,146230,0
11008,Robert Wallace,Male,49,106957,-1
11009,Connie Reyes,Male,40,121438,1
11010,Cynthia Zhang,Female,58,52875,-1
11011,Jessica Henderson,Male,51,107281,1
11012,Julia Schroeder,Male,35,137941,0
11013,Michael Medina,Male,24,18058,1
11014,Tiffany Stafford,Female,21,30542,0
11015,Erin Reynolds,Male,45,35850,1
11016,Teresa Bailey,Female,52,86261,1
11017,Justin Haynes,Male,52,112388,1
11018,Alyssa Mccall,Male,25,107134,0
11019,Brenda Gray,Female,55,88664,0
11020,Matthew Chung,Male,33,45162,0
11021,Caitlin Hinton,Female,29,129390,0
11022,Michelle Smith,Male,22,69940,1
11023,Alexander Hernandez,Male,53,69813,-1
11024,Jesse Macdonald,Female,23,94358,0
11025,Jacqueline Gonzales,Male,41,79067,1
11026,Michael Richardson,Female,22,48968,1
11027,Nicholas Hunt,Female,39,82448,1
11028,Mary Johnson,Female,22,132560,-1
11029,Tonya Costa,Male,34,118066,1
11030,Omar Haynes,Female,47,71621,1
11031,Jeanette Smith,Male,51,143681,-1
11032,Stuart Carney,Male,52,149111,1
11033,Anthony Robinson,Female,30,49691,1
11034,Dr. Gerald Evans,Male,57,8530,0
11035,Veronica Cooper,Female,28,142353,0
11036,Nicholas Shaffer,Female,44,103390,1
11037,Lucas Edwards,Female,50,65594,0
11038,Janet Gonzalez,Male,54,95528,-1
11039,Mark Ray,Female,51,138542,1
11040,Anne Gonzalez,Male,44,66690,1
11041,Cameron Perez,Male,49,102677,0
11042,Valerie Ross,Male,48,25061,1
11043,Michele Thompson,Male,55,68756,1
11044,Eric Thompson,Male,49,117014,-1
11045,Elizabeth Simon,Male,57,24288,0
11046,Kristi Dean,Male,55,143403,0
11047,Joseph Miller,Male,37,121640,0
11048,Ashley Bell,Female,36,105033,1
11049,Elizabeth Collins,Female,52,77735,1
11050,Mark Smith,Male,41,78293,0
11051,Kelly Love,Female,54,59435,1
11052,Suzanne Ramos,Male,40,63471,-1
11053,Charles Velez,Female,30,114519,0
11054,Nichole Thompson,Female,52,84399,1
11055,Amy Brown,Male,59,65787,1
11056,Joshua Rubio,Female,21,146981,1
11057,James Burns,Female,51,112939,0
11058,Michael Wagner,Female,48,22537,-1
11059,Madeline Brown,Female,39,134869,0
11060,Anna Reed,Female,52,82212,1
11061,Barbara White,Female,42,80596,0
11062,Ruben Adams,Male,34,113579,0
11063,Jeremiah Hall,Female,50,68676,0
11064,Gabrielle Benson,Male,48,146695,0
11065,Dustin Patterson,Female,28,50875,0
11066,Eugene Smith,Female,42,67803,1
11067,Amy Shea,Female,27,145552,0
11068,Karen Davis,Male,46,28148,0
11069,Michelle Bishop,Female,52,111305,-1
11070,Nathan Gamble,Male,34,20784,0
11071,Rachel Yates,Female,58,43856,1
11072,Luke Smith,Male,52,59552,1
11073,Monique Moss,Female,56,73354,1
11074,Jennifer Myers,Male,32,102541,0
11075,Rachel Edwards,Male,53,85001,1
11076,Jonathan Anthony,Female,25,125585,1
11077,Katherine White,Female,54,28746,0
11078,Jorge Dixon,Male,21,66035,1
11079,Jennifer Williams,Male,29,119980,0
11080,Hailey Robinson,Female,42,17979,0
11081,Kyle Johnson,Male,41,135255,1
11082,James Whitehead,Female,44,112963,0
11083,Wesley Chambers,Female,48,116829,0
11084,Ashley Kelly,Female,52,69310,0
11085,Elijah Daniels,Male,20,67998,0
11086,Julie Reynolds,Male,27,11139,1
11087,Melinda Ross,Female,47,45824,1
11088,Joseph Davidson,Female,40,142358,1
11089,Kenneth Jackson,Female,53,73844,0
11090,Robin Mckee,Female,42,68112,0
11091,Charles Bowers,Male,31,81218,0
11092,Anita Peters,Male,58,72506,1
11093,Kathryn Jones,Female,46,127059,0
11094,Kyle Galvan,Male,50,110999,1
11095,Catherine Miller,Female,53,126241,0
11096,Lisa Rogers,Male,50,56590,0
11097,Christopher Johnson MD,Female,28,16897,1
11098,Daniel Robertson,Male,38,133345,1
11099,Carla Mcknight,Female,56,62493,0
11100,David Mccullough,Female,50,14138,0
11101,John Weiss,Female,49,139759,1
11102,Matthew Green,Male,48,135879,1
11103,Tabitha Thomas,Male,56,105039,1
11104,Kim Melton,Male,53,136956,0
11105,Dr. Joan Rosario,Male,43,77111,0
11106,Kathy Gamble,Male,53,94192,1
11107,Michael Gonzales,Female,42,56502,-1
11108,April Riggs,Female,48,24065,0
11109,Katherine Faulkner,Male,59,99047,1
11110,Ariana Hicks,Male,49,91116,0
11111,Krystal Johnson,Male,24,75845,0
11112,Paul Griffin,Male,44,120039,0
11113,Bryan Brown,Female,40,35857,-1
11114,Christian Thomas,Female,26,131599,0
11115,Annette Page,Male,24,97490,0
11116,Margaret Cannon,Female,21,104026,1
11117,Rita Johnson,Female,51,11877,0
11118,Ryan Ramos,Female,40,57065,1
11119,Jennifer Davis,Male,54,128361,0
11120,Timothy Koch,Female,22,15224,0
11121,Kelly Wilkinson,Female,39,118431,1
11122,Mark Moses,Male,30,25364,0
11123,Jennifer Dunn,Female,42,95201,1
11124,Julie Price,Female,50,8752,1
11125,Theresa Davis,Female,35,67606,0
11126,Judith Welch,Male,23,81151,0
11127,Deborah Howard,Male,31,117395,1
11128,Michael Giles,Male,47,68965,1
11129,Lindsey Bullock,Male,45,116542,0
11130,Tara Parks,Male,26,49580,0
11131,Brian Terry,Male,41,50471,1
11132,Michael Gonzalez,Male,20,61346,0
11133,Kendra Boyd,Male,59,145540,1
11134,Matthew Curtis,Male,25,21046,0
11135,Donald Mercado,Female,45,15065,0
11136,Margaret Smith,Male,27,148018,-1
11137,Jasmine Joyce,Female,22,30318,1
11138,Ashley Bartlett,Male,44,86597,1
11139,Travis Gibbs,Male,49,42140,0
11140,Tiffany Tate,Female,44,54385,1
11141,David Adams,Female,57,16643,1
11142,Jose Henry,Male,30,63484,1
11143,Andrew Jacobs,Male,22,15891,1
11144,Scott Gomez,Male,47,89041,1
11145,Tiffany Kelly,Male,32,78341,0
11146,Amy Mclean,Female,39,23153,1
11147,Kristin Hanson,Male,40,50881,1
11148,Alex Lawrence,Female,50,27910,1
11149,Alex Bauer,Female,32,30659,1
11150,Jennifer Gates,Male,37,133933,1
11151,Christopher Bartlett,Male,33,75429,-1
11152,Darius Adams,Female,36,144997,0
11153,Charles Barber,Male,27,84679,0
11154,Kristen Parker,Male,30,45137,0
11155,Lisa Brock,Male,22,102725,0
11156,Zachary Buck,Male,29,130058,0
11157,Julie Ray,Male,21,82726,1
11158,Ashley Morales,Female,54,62971,1
11159,Jody Robinson,Female,34,98616,0
11160,Tammy White,Female,55,39133,-1
11161,Alan Nelson,Female,24,22094,1
11162,Kyle Hill,Female,53,76236,-1
11163,Timothy Myers,Male,21,126623,0
11164,Jesse Parker,Female,33,79745,1
11165,Jonathan Barr,Female,38,127827,0
11166,Daniel Matthews,Male,34,129192,0
11167,James Smith,Male,27,49324,1
11168,Daniel Cross,Male,32,89991,0
11169,Robert Cooper,Female,32,118959,1
11170,Cody Thomas,Male,42,108136,1
11171,Patricia Brooks,Female,41,125580,0
11172,Anita York,Male,58,45115,1
11173,Janet Cruz DDS,Male,47,43022,1
11174,Matthew Vasquez,Male,26,80101,1
11175,Jacqueline Chambers,Female,54,134953,-1
11176,Philip Harmon,Female,28,58069,0
11177,Renee Smith,Male,37,58140,1
11178,Deanna Gonzalez,Female,47,117204,0
11179,Michael Murray,Female,31,25316,0
11180,Ann Williams,Female,26,84798,1
11181,Diane Silva,Female,31,127112,1
11182,Pamela Carpenter,Female,59,37102,1
11183,Robert Brown,Female,50,64862,1
11184,William Richmond,Male,38,73218,1
11185,Debra Andrews,Male,35,56806,1
11186,Daniel Ferguson,Male,51,113858,1
11187,Tiffany Watson,Male,31,47190,1
11188,Andrew Good,Male,53,72790,1
11189,Lisa Hernandez,Male,54,31495,0
11190,Jeremy Johnson,Female,34,30125,0
11191,Heather Singleton,Female,52,12244,0
11192,Amy Silva,Female,43,116750,0
